Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
How Much Money Does KyR's Speedy's Crew Make????? - (2014-03-02),How Much Money Does KyR's Speedy's Crew Make?????,2014-03-02,2014-03-02 13:14:47,3243,69534,21.4,1441,0.020723674749043634,282,0.0040555699370092325,174,2.9
How Many Youtubers Are Millionaries????? - (2014-02-26),How Many Youtubers Are Millionaries?????,2014-02-26,2014-02-26 18:52:57,3247,256964,79.1,5573,0.02168786289129995,1321,0.005140797932784359,233,3.883
"Flappy Bird - Builders Showdown, Which is Better? - (2014-02-23)","Flappy Bird - Builders Showdown, Which is Better?",2014-02-23,2014-02-23 17:29:21,3250,67594,20.8,1999,0.029573630795632747,384,0.005680977601562269,85,1.417
New COD Zombies In 2014????? - (2014-02-23),New COD Zombies In 2014?????,2014-02-23,2014-02-23 16:40:04,3250,50350,15.5,1480,0.029394240317775572,304,0.0060377358490566035,151,2.517
Minecraft Mansion Timelapse - (2014-02-22),Minecraft Mansion Timelapse,2014-02-22,2014-02-22 18:51:15,3251,548794,168.8,18141,0.033056119418215214,2320,0.004227451466306119,302,5.033
Top 5 NON-COPYRIGHTED Songs!!!!! - (2014-02-17),Top 5 NON-COPYRIGHTED Songs!!!!!,2014-02-17,2014-02-17 15:30:02,3256,79427,24.4,2488,0.031324360733755524,484,0.006093645737595528,204,3.4
Vanoss vs Speedy! Which is better? - (2014-02-16),Vanoss vs Speedy! Which is better?,2014-02-16,2014-02-16 15:13:22,3257,83788,25.7,2009,0.02397718050317468,887,0.010586241466558457,187,3.117
I Hate Pewdiepie!!!!! - (2014-01-31),I Hate Pewdiepie!!!!!,2014-01-31,2014-01-31 19:16:57,3273,2767340,845.5,224024,0.0809528283477997,15518,0.0056075509333872965,126,2.1
Does Spam Work????? - (2014-01-20),Does Spam Work?????,2014-01-20,2014-01-20 18:41:17,3284,239724,73.0,4865,0.020294171630708648,667,0.0027823663880128815,255,4.25
100th VIDEO SPECIAL! - (2014-01-19),100th VIDEO SPECIAL!,2014-01-19,2014-01-19 20:17:01,3285,247955,75.5,9796,0.039507168639470874,1270,0.005121897118428747,284,4.733
The Vortex SMP Episode 1! Just Derping Around and Explaining Things. - (2014-01-17),The Vortex SMP Episode 1! Just Derping Around and Explaining Things.,2014-01-17,2014-01-17 21:49:24,3287,71699,21.8,2350,0.03277591040321343,344,0.004797835395193796,1519,25.317
Has Youtube Met Its Match????? - (2014-01-11),Has Youtube Met Its Match?????,2014-01-11,2014-01-11 20:25:53,3293,51492,15.6,1373,0.026664336207566225,234,0.004544395245863435,164,2.733
How Much Money Does Pewdiepie Make????? (Updated 2015) - (2014-01-11),How Much Money Does Pewdiepie Make????? (Updated 2015),2014-01-11,2014-01-11 15:31:34,3293,983912,298.8,18923,0.019232411028628577,1707,0.0017349112522258088,250,4.167
"Battle Pirates, my base. - (2013-12-31)","Battle Pirates, my base.",2013-12-31,2013-12-31 09:48:55,3305,39024,11.8,1149,0.029443419434194342,276,0.007072570725707257,176,2.933
"Battle Pirates, Hellstrike Base attack. - (2013-12-29)","Battle Pirates, Hellstrike Base attack.",2013-12-29,2013-12-29 17:22:57,3306,34269,10.4,1075,0.031369459278064726,280,0.008170649858472672,172,2.867
"Battle Pirates, Unstoppable Ship! - (2013-12-29)","Battle Pirates, Unstoppable Ship!",2013-12-29,2013-12-29 16:05:08,3306,28915,8.7,1267,0.04381808749783849,583,0.020162545391665225,133,2.217
Best Hellstrike Build???? (Battle Pirates) - (2013-12-29),Best Hellstrike Build???? (Battle Pirates),2013-12-29,2013-12-29 12:10:57,3306,28891,8.7,939,0.03250147104634661,355,0.012287563601121456,97,1.617
"Marauder Builds, Battle Pirates In Depth Builds. - (2013-12-29)","Marauder Builds, Battle Pirates In Depth Builds.",2013-12-29,2013-12-29 11:20:05,3306,28943,8.8,1259,0.043499291711294616,544,0.018795563694157483,186,3.1
"Battle pirates, How To Auto Lvl 40 Salvages. - (2013-12-28)","Battle pirates, How To Auto Lvl 40 Salvages.",2013-12-28,2013-12-28 19:32:15,3307,31157,9.4,1187,0.03809737779632185,391,0.012549346856244183,78,1.3
Hellstrikes vs 7 halos! - (2013-12-26),Hellstrikes vs 7 halos!,2013-12-26,2013-12-26 19:27:31,3309,40209,12.2,1087,0.0270337486632346,306,0.007610236514213236,96,1.6
"Battle Pirates, Hellstrike vs Epic Base! - (2013-12-23)","Battle Pirates, Hellstrike vs Epic Base!",2013-12-23,2013-12-23 19:00:20,3312,34341,10.4,1134,0.03302175242421595,321,0.009347427273521447,58,0.967
"Battle Pirates, Another Hellstrike Fail. - (2013-12-18)","Battle Pirates, Another Hellstrike Fail.",2013-12-18,2013-12-18 18:47:57,3317,33826,10.2,1180,0.034884408443209364,312,0.009223674096848577,57,0.95
Battle pirates Hellstrike fail! - (2013-12-18),Battle pirates Hellstrike fail!,2013-12-18,2013-12-18 17:31:02,3317,34384,10.4,1126,0.032747789669613774,283,0.008230572359236854,47,0.783
"Battle Pirates, lvl 66 vs Missile Cruiser x Fleet! - (2013-12-17)","Battle Pirates, lvl 66 vs Missile Cruiser x Fleet!",2013-12-17,2013-12-17 13:56:41,3318,36451,11.0,1110,0.030451839455707664,259,0.0071054292063317875,84,1.4
"Battle Pirates, Hellstrike Too Overpowered???? - (2013-12-14)","Battle Pirates, Hellstrike Too Overpowered????",2013-12-14,2013-12-14 10:58:11,3321,35799,10.8,1126,0.031453392552864605,246,0.006871700326824772,160,2.667
"Battle Pirates, All Sentinel Base. - (2013-12-04)","Battle Pirates, All Sentinel Base.",2013-12-04,2013-12-04 21:24:33,3331,37510,11.3,1216,0.03241802186083711,299,0.007971207677952546,72,1.2
"Battle pirates, Lvl 58 Mercury Base Attack! - (2013-12-04)","Battle pirates, Lvl 58 Mercury Base Attack!",2013-12-04,2013-12-04 20:06:00,3331,52494,15.8,1354,0.025793424010363088,291,0.0055434906846496745,76,1.267
"Battle Pirates, Stingray vs Mercury Epic Battle! - (2013-12-04)","Battle Pirates, Stingray vs Mercury Epic Battle!",2013-12-04,2013-12-04 19:00:24,3331,36947,11.1,1342,0.036322299510109075,357,0.00966248951200368,66,1.1
OpTiC NaDeShOt Got Hack!! - (2013-11-27),OpTiC NaDeShOt Got Hack!!,2013-11-27,2013-11-27 14:37:44,3338,44161,13.2,1457,0.03299291229818165,396,0.008967188243019859,165,2.75
"Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded) - (2013-11-17)","Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded)",2013-11-17,2013-11-17 13:26:11,3348,55826,16.7,2091,0.03745566581879411,280,0.005015584136423889,100,1.667
Why Google Does Not Care What We Think.... - (2013-11-16),Why Google Does Not Care What We Think....,2013-11-16,2013-11-16 20:40:48,3349,235550,70.3,4727,0.02006792613033326,622,0.0026406283167055827,180,3.0
My First Kem Strike! - (2013-11-16),My First Kem Strike!,2013-11-16,2013-11-16 14:48:55,3349,45031,13.4,1984,0.04405853745197753,503,0.011170082831826963,269,4.483
Google+ The Death Of Youtube????? - (2013-11-13),Google+ The Death Of Youtube?????,2013-11-13,2013-11-13 17:09:21,3352,80194,23.9,2310,0.02880514751727062,363,0.004526523181285383,163,2.717
How Much Money Does PewDiePie Make????? - (2013-11-11),How Much Money Does PewDiePie Make?????,2013-11-11,2013-11-11 22:18:18,3354,507672,151.4,10849,0.02137009722813155,1190,0.0023440331552656048,332,5.533
Most Overpowered Guns In Ghost! - (2013-11-11),Most Overpowered Guns In Ghost!,2013-11-11,2013-11-11 15:11:15,3354,62661,18.7,2398,0.03826941797928536,309,0.004931296978982142,160,2.667
Are Minecraft Faction Has A New Pet! (poopymiscquidlepants) - (2013-10-31),Are Minecraft Faction Has A New Pet! (poopymiscquidlepants),2013-10-31,2013-10-31 15:44:54,3365,61804,18.4,1850,0.02993333764804867,282,0.004562811468513365,15,0.25
Battle Pirates! - (2013-09-21),Battle Pirates!,2013-09-21,2013-09-21 17:18:59,3405,56946,16.7,2315,0.04065254802795631,568,0.00997436167597373,215,3.583
How To Duplicate Diamonds!!!! - (2013-09-14),How To Duplicate Diamonds!!!!,2013-09-14,2013-09-14 20:09:42,3412,110495,32.4,4473,0.04048146974976243,556,0.005031901896013395,37,0.617
50k Video Views!!!! EpicSauce! - (2013-09-08),50k Video Views!!!! EpicSauce!,2013-09-08,2013-09-08 17:20:48,3418,172065,50.3,6702,0.03895039665242786,689,0.004004300700316741,103,1.717
If This Video Gets One Million Views..... - (2013-09-06),If This Video Gets One Million Views.....,2013-09-06,2013-09-06 21:28:05,3420,10837516,3168.9,1027321,0.09479303190878796,68933,0.006360590378828506,46,0.767
These Were The Good Days.... - (2013-09-04),These Were The Good Days....,2013-09-04,2013-09-04 21:14:46,3422,91031,26.6,2949,0.032395557557315637,381,0.004185387395502631,52,0.867
Channel Update. - (2013-08-16),Channel Update.,2013-08-16,2013-08-16 15:34:58,3441,92778,27.0,2995,0.03228135980512622,373,0.0040203496518571216,162,2.7
Funny Noob Tubing Reaction Montage! - (2013-08-15),Funny Noob Tubing Reaction Montage!,2013-08-15,2013-08-15 22:04:45,3442,69473,20.2,2346,0.033768514386884114,436,0.006275819383069682,149,2.483
"Minecraft, How To Grief Without Being Seen! - (2013-08-14)","Minecraft, How To Grief Without Being Seen!",2013-08-14,2013-08-14 16:39:31,3443,109089,31.7,4082,0.037418988165626235,585,0.005362593845392294,63,1.05
Buried Round 50 Gameplay! Black ops 2 Zombies. - (2013-08-12),Buried Round 50 Gameplay! Black ops 2 Zombies.,2013-08-12,2013-08-12 17:49:16,3445,70804,20.6,2667,0.03766736342579515,384,0.005423422405513812,82,1.367
Minecraft Let's Play Ep. # 2 - Having Fun and Derping! - (2013-08-11),Minecraft Let's Play Ep. # 2 - Having Fun and Derping!,2013-08-11,2013-08-11 20:53:18,3446,116071,33.7,5206,0.0448518579145523,790,0.006806178976660837,898,14.967
Worlds Biggest Ball Of TNT Minecraft!  Challenge Video! - (2013-08-09),Worlds Biggest Ball Of TNT Minecraft!  Challenge Video!,2013-08-09,2013-08-09 18:45:05,3448,390605,113.3,13733,0.03515828010394132,1442,0.0036917090155015935,105,1.75
"How To Get A Gaming Partnership, And What It Is. - (2013-08-08)","How To Get A Gaming Partnership, And What It Is.",2013-08-08,2013-08-08 16:25:32,3449,50078,14.5,2193,0.04379168497144455,513,0.010244019329845441,409,6.817
Camping Montage.... LOL - (2013-08-05),Camping Montage.... LOL,2013-08-05,2013-08-05 16:12:41,3452,56694,16.4,2253,0.03973965498994603,439,0.007743323808515892,200,3.333
Black Ops 2! Mini Update Video. - (2013-08-04),Black Ops 2! Mini Update Video.,2013-08-04,2013-08-04 21:55:37,3453,48591,14.1,2435,0.05011216068819329,655,0.013479862525982178,235,3.917
Randomness - (2013-08-02),Randomness,2013-08-02,2013-08-02 17:16:42,3455,48810,14.1,2525,0.05173120262241344,769,0.015754968244212252,318,5.3
203 Kill Game! Thanks For 300 Subscribers! - (2013-08-01),203 Kill Game! Thanks For 300 Subscribers!,2013-08-01,2013-08-01 14:36:50,3456,94467,27.3,4107,0.04347549938073613,907,0.00960123641059841,266,4.433
Call of Duty Ghost Multiplier Reveal Trailer Release Date! - (2013-07-30),Call of Duty Ghost Multiplier Reveal Trailer Release Date!,2013-07-30,2013-07-30 15:51:42,3458,57914,16.7,2416,0.041717028697724215,487,0.008409020271436958,230,3.833
Insane Black Ops 2 HACKER!!!! - (2013-07-29),Insane Black Ops 2 HACKER!!!!,2013-07-29,2013-07-29 21:45:21,3459,138012,39.9,4118,0.02983798510274469,553,0.00400689795090282,359,5.983
Top Subscribed To Channels? BO2 w/ commentary! - (2013-07-28),Top Subscribed To Channels? BO2 w/ commentary!,2013-07-28,2013-07-28 15:50:09,3460,62764,18.1,2825,0.045009878274169905,632,0.010069466573194826,338,5.633
Career Ender ....  LOL - (2013-07-28),Career Ender ....  LOL,2013-07-28,2013-07-28 12:13:58,3460,82410,23.8,2676,0.03247178740444121,380,0.004611090887028273,26,0.433
I Bought A New Microphone!  (quality test) - (2013-07-27),I Bought A New Microphone!  (quality test),2013-07-27,2013-07-27 18:25:01,3461,89807,25.9,3309,0.03684568018083223,512,0.005701114612446692,175,2.917
Top 10 Worst Guns in Call Of Duty History! - (2013-07-25),Top 10 Worst Guns in Call Of Duty History!,2013-07-25,2013-07-25 16:36:56,3463,125769,36.3,5221,0.04151261439623437,597,0.00474679770054624,259,4.317
Black ops 2 Patch news! - (2013-07-24),Black ops 2 Patch news!,2013-07-24,2013-07-24 15:35:32,3464,70370,20.3,3029,0.04304391075742504,649,0.00922268011936905,233,3.883
Black ops 2 Invisible equipment and scorestreak glitch! - (2013-07-21),Black ops 2 Invisible equipment and scorestreak glitch!,2013-07-21,2013-07-21 13:26:36,3467,88133,25.4,3426,0.03887306684215901,471,0.005344195704219758,147,2.45
I'm Back! Update Video.... - (2013-07-19),I'm Back! Update Video....,2013-07-19,2013-07-19 18:41:14,3469,106022,30.6,4321,0.040755692214823336,597,0.005630906792929769,204,3.4
Minecraft Let's Play! Ep. 1. The Beginning! - (2013-07-08),Minecraft Let's Play! Ep. 1. The Beginning!,2013-07-08,2013-07-08 15:03:41,3480,486767,139.9,18498,0.03800175443281899,2252,0.004626443452411523,1107,18.45
Channel Trailer.... - (2013-07-06),Channel Trailer....,2013-07-06,2013-07-06 13:17:45,3482,155637,44.7,6562,0.0421622107853531,722,0.004638999723716083,48,0.8
Black ops 2 Shotgun gameplay w/ commentary....  Ps4 or Xbox? - (2013-07-05),Black ops 2 Shotgun gameplay w/ commentary....  Ps4 or Xbox?,2013-07-05,2013-07-05 19:13:48,3483,148980,42.8,4560,0.030608135320177206,700,0.00469861726406229,362,6.033
Black ops 2 Gameplay w/ commentary. Hipsters - (2013-07-03),Black ops 2 Gameplay w/ commentary. Hipsters,2013-07-03,2013-07-03 12:48:10,3485,199988,57.4,7998,0.039992399543972636,757,0.0037852271136268175,261,4.35
Project Zomboid Let's Play ep [04] lots of stuff - (2013-06-18),Project Zomboid Let's Play ep [04] lots of stuff,2013-06-18,2013-06-18 10:51:26,3500,69317,19.8,3489,0.05033397290707907,796,0.01148347447235166,945,15.75
Project Zomboid Let's Play ep. [03] Looting and storing. - (2013-06-16),Project Zomboid Let's Play ep. [03] Looting and storing.,2013-06-16,2013-06-16 21:17:34,3502,69350,19.8,3402,0.04905551550108147,785,0.011319394376351839,1474,24.567
Project Zomboid let's play ep. [02] Just some chores. - (2013-06-15),Project Zomboid let's play ep. [02] Just some chores.,2013-06-15,2013-06-15 14:54:37,3503,68661,19.6,3469,0.05052358689794789,686,0.009991115771689896,860,14.333
Project Zomboid Lets Play ep [01] Roughing it out! - (2013-06-14),Project Zomboid Lets Play ep [01] Roughing it out!,2013-06-14,2013-06-14 19:03:38,3504,115623,33.0,4945,0.04276830734369459,687,0.005941724397394982,1194,19.9
Gunpowder plus mod! (Grenade mod) Epic explosions for minecraft. - (2013-04-21),Gunpowder plus mod! (Grenade mod) Epic explosions for minecraft.,2013-04-21,2013-04-21 13:04:39,3558,114814,32.3,4822,0.041998362569024686,674,0.005870364241294616,158,2.633
Horse racing map for new update! (minecraft) - (2013-04-21),Horse racing map for new update! (minecraft),2013-04-21,2013-04-21 11:37:08,3558,114706,32.2,4798,0.041828675047512774,750,0.006538454832354018,88,1.467
Amazing minecraft Cathedral! - (2013-04-20),Amazing minecraft Cathedral!,2013-04-20,2013-04-20 20:36:32,3559,232592,65.4,8635,0.037125094586228244,1044,0.004488546467634313,58,0.967
Huge WW2 jeep! Minecraft creations. - (2013-04-20),Huge WW2 jeep! Minecraft creations.,2013-04-20,2013-04-20 19:52:21,3559,332533,93.4,11661,0.03506719633840852,1233,0.0037079026743210446,64,1.067
Story time! - (2013-04-17),Story time!,2013-04-17,2013-04-17 20:54:48,3562,314862,88.4,13377,0.042485279265201896,1480,0.004700471952792017,193,3.217
Epic Minecraft city! (w/ download link!) - (2013-04-10),Epic Minecraft city! (w/ download link!),2013-04-10,2013-04-10 20:00:01,3569,196881,55.2,6981,0.03545796699529157,883,0.004484942681111941,154,2.567
Pokemon online battle #9 [rb] Hidden power ice ftw! - (2013-04-06),Pokemon online battle #9 [rb] Hidden power ice ftw!,2013-04-06,2013-04-06 19:03:02,3573,95756,26.8,4724,0.0493337232131668,668,0.006976064163081165,319,5.317
Pokemon online battle #8 Stone edge - (2013-04-04),Pokemon online battle #8 Stone edge,2013-04-04,2013-04-04 20:21:12,3575,89544,25.0,5308,0.05927812025373001,1333,0.014886536227999642,327,5.45
Online pokemon battle #7 [uu] 5-0 - (2013-04-03),Online pokemon battle #7 [uu] 5-0,2013-04-03,2013-04-03 20:43:46,3576,118547,33.2,6089,0.051363594186272114,794,0.006697765443241921,261,4.35
Magic karp sweeps whole team of LEGENDARIES!!! - (2013-04-01),Magic karp sweeps whole team of LEGENDARIES!!!,2013-04-01,2013-04-01 18:26:03,3578,103839,29.0,4843,0.046639509240266185,790,0.007607931509355829,215,3.583
Pokemon online battles #5 [uu] Heracross never seems to dissapoint me... - (2013-03-31),Pokemon online battles #5 [uu] Heracross never seems to dissapoint me...,2013-03-31,2013-03-31 15:49:28,3579,97592,27.3,5476,0.05611115665218461,998,0.010226248053119108,268,4.467
This is a detailed break down of my favorite UU team... ENJOY! - (2013-03-29),This is a detailed break down of my favorite UU team... ENJOY!,2013-03-29,2013-03-29 18:14:45,3581,103813,29.0,5431,0.052315220637107106,881,0.00848641306965409,564,9.4
Most Epic Thing In Minecraft!?!?!?!?!?!!????? - (2013-03-10),Most Epic Thing In Minecraft!?!?!?!?!?!!?????,2013-03-10,2013-03-10 17:19:14,3600,247688,68.8,11073,0.0447054358709344,1627,0.0065687477794644875,273,4.55
Epic minecraft apartment complex! - (2013-01-27),Epic minecraft apartment complex!,2013-01-27,2013-01-27 13:25:46,3642,286277,78.6,13100,0.045759875924366956,1881,0.006570559283491164,53,0.883
Crazy Illulsions In Minecraft. (Bigre) - (2013-01-26),Crazy Illulsions In Minecraft. (Bigre),2013-01-26,2013-01-26 21:11:30,3643,434528,119.3,16389,0.037716786950438175,2211,0.005088279696590323,155,2.583
Best Minecraft Castle Ever? - (2013-01-26),Best Minecraft Castle Ever?,2013-01-26,2013-01-26 20:52:40,3643,215856,59.3,12129,0.05619023793640204,1832,0.008487139574531169,222,3.7
How to get unlimited diamonds! minecraft (x-ray) - (2013-01-26),How to get unlimited diamonds! minecraft (x-ray),2013-01-26,2013-01-26 14:34:43,3643,324529,89.1,15563,0.0479556526535379,1750,0.005392430260469788,134,2.233
Emerald tool mod! (minecraft) - (2013-01-23),Emerald tool mod! (minecraft),2013-01-23,2013-01-23 17:34:58,3646,297748,81.7,15596,0.05237986485215686,1762,0.005917755954699948,49,0.817
This is a block? Since when lol. - (2013-01-21),This is a block? Since when lol.,2013-01-21,2013-01-21 17:30:09,3648,485100,133.0,20272,0.04178932178932179,3560,0.0073386930529787675,52,0.867
Scary minecraft pig skin! - (2013-01-13),Scary minecraft pig skin!,2013-01-13,2013-01-13 11:53:17,3656,558128,152.7,22055,0.03951602499784995,2612,0.0046799300518877394,29,0.483
Most Epic minecraft skin EVER  (Psy) - (2013-01-12),Most Epic minecraft skin EVER  (Psy),2013-01-12,2013-01-12 20:59:21,3657,604844,165.4,25479,0.04212491154744033,2686,0.004440814491009252,31,0.517
More birds IN MINECRAFT!! - (2013-01-12),More birds IN MINECRAFT!!,2013-01-12,2013-01-12 18:35:45,3657,718831,196.6,30083,0.04184989239473534,3037,0.004224915174776825,126,2.1
Boxy item mod Minecraft.  EPIC - (2013-01-12),Boxy item mod Minecraft.  EPIC,2013-01-12,2013-01-12 17:34:11,3657,840131,229.7,35407,0.04214461792268111,3696,0.004399313916520162,90,1.5
Worst Minecraft Saw Trap Ever??? - (2012-02-20),Worst Minecraft Saw Trap Ever???,2012-02-20,2012-02-20 17:42:32,3984,13965531,3505.4,686115,0.049129173820888015,94773,0.006786208129143103,157,2.617
